video_id,contestant,question,options,correct_answer,contestant_answer,category,level,amount,joker_used,is_correct,eliminated
e31HDHbah5I,Contestant_145,Türkiye'deki toplam kaç ilin plaka kodunda sıfır bulunmaz?,"['A) 64', 'B) 65', 'C) 72', 'D) 73']",A,D,Coğrafya,7,0.0,yarı_yarıya,False,True
e31HDHbah5I,Contestant_146,Genellikle hangisi esprili ve komik olur?,"['A) doktora tezleri', 'B) bilimsel rapor', 'C) akademik makaleler', 'D) fıkralar']",D,D,Genel Kültür,1,0.0,yok,True,False
e31HDHbah5I,Contestant_146,Hangisi seyyar satıcıların közde pişirip sattığı yiyeceklerden biridir?,"['A) kestane', 'B) pamuk şeker', 'C) lokma tatlısı', 'D) Kağıt Helva']",A,A,Genel Kültür,2,0.0,yok,True,False
e31HDHbah5I,Contestant_146,Sa mı öyle mi veya Öyle şey olmaz Hayır inanmayın anlamlarında kullanılan söz hangisidir?,"['A) Ayıptır söylemesi', 'B) Yok canım', 'C) Al benden de o kadar', 'D) Eh işte']",B,B,Genel Kültür,3,0.0,yok,True,False
e31HDHbah5I,Contestant_146,Hangisi doğrudur?,"[""A) 4 2'nin kareköküdür"", ""B) 27 3'ün küp köküdür"", ""C) 16 4'ün karesidir"", ""D) 2 8'in küpüdür""]",C,C,Matematik,4,0.0,yok,True,False
e31HDHbah5I,Contestant_146,Hangisini diyerek içerisinde dolaşan biri Muhtemelen Bart Simpson'ın Olduğunu hayal ediyordur?,"['A) Ay karamba', 'B) Arriba Andale', 'C) Cowabunga', 'D) Yabadabadu']",A,A,Genel Kültür,5,0.0,"telefon, yarı_yarıya",True,False
e31HDHbah5I,Contestant_146,Sodyum klorür dendiğinde kastedilen hangisi olur?,"['A) su', 'B) tuz', 'C) kezzap', 'D) amonyak']",B,B,Bilim,6,0.0,yok,True,False
e31HDHbah5I,Contestant_146,Şemsi Yastıman Dinlediğiniz Uzaylılar Hoş geldiniz adlı türkünün yer aldığı 45'lik plak ilk kez hangi yıl yayınlanmıştır?,"['A) 1933', 'B) 1968', 'C) 1999', 'D) 2024']",B,B,Müzik,7,0.0,seyirci,True,False
e31HDHbah5I,Contestant_146,NBA tarihinde oğluyla beraber aynı takımda oyuncu olarak maça çıkan tek basketbolcu kimdir?,"['A) Michael Jordan', 'B) LeBron James', 'C) C.J. Watson', 'D) Dennis Rodman']",B,B,Spor,8,0.0,çift_cevap,True,False
e31HDHbah5I,Contestant_146,Hangi Nobel ödülünü kazanan kadın sayısı diğer üçünden daha fazladır?,"['A) Nobel fizyoloji veya Tıp ödülü', 'B) Nobel Fizik ödülü', 'C) Nobel kimya ödülü', 'D) Nobel ekonomi ödülü']",A,B,Bilim,9,0.0,yok,False,True
e31HDHbah5I,Contestant_147,Gün kurusu ceviz içi ve kavrulmuş badem satın alıyorsanız Muhtemelen hangisdir?,"['A) kuyumcu', 'B) optikçi', 'C) emlakçı', 'D) kuru yemişçi']",D,D,Genel Kültür,1,0.0,yok,True,False
e31HDHbah5I,Contestant_147,Türkiye'de hafta sonu sözüyle kastedilen genellikle hangisi olur?,"['A) Salı ve Çarşamba', 'B) çarşamba ve perşembe', 'C) Cumartesi ve Pazar', 'D) Pazartesi ve salı']",C,C,Genel Kültür,2,0.0,yok,True,False
e31HDHbah5I,Contestant_147,Hangi taşıtın damperli ön adlı bir türü vardır?,"['A) kamyon', 'B) elektrikli scooter', 'C) paten', 'D) planör']",A,A,Genel Kültür,3,0.0,yok,True,False
e31HDHbah5I,Contestant_147,Vitrin anlamına gelen kelime hangisidir?,"['A) Camgöz', 'B) Camekan', 'C) Cam güzeli', 'D) Cam göbeği']",B,B,Genel Kültür,4,0.0,telefon,True,False
e31HDHbah5I,Contestant_147,İstiklal Marşı'nın bir kıtasının kaçıncı dizesi O benimdir ifadesiyle başlar?,"['A) 1', 'B) 2', 'C) 3', 'D) 4']",D,C,Edebiyat,5,0.0,yok,False,True
e31HDHbah5I,Contestant_148,Hangisi bir atasözüdür?,"['A) cana gelecek cana gelsin', 'B) mala gelecek cana gelsin', 'C) cana gelecek mala gelsin', 'D) mala gelecek mala gelsin']",C,C,Edebiyat,1,0.0,yok,True,False
e31HDHbah5I,Contestant_148,Kim Milyoner Olmak İster yarışmacılarının yarışmada kendisine yöneltilen bir soru hakkında hangisine danışıp fikir aldığı bir Joker Hakkı bulunur?,"['A) sunucuya', 'B) yönetmene', 'C) kameramanlara', 'D) stüdyodaki seyircilere']",D,D,Genel Kültür,2,0.0,yok,True,False
e31HDHbah5I,Contestant_148,Mecazi anlamda sörf yapan biri vaktini nasıl geçiriyordu?,"['A) internette türlü sayfaları dolaşarak', 'B) sokakta hafriyat çalışması izleyerek', 'C) fitness salonunda ağırlık çalışarak', 'D) toplu taşıma durağında bekleyerek']",A,A,Genel Kültür,3,0.0,seyirci,True,False
e31HDHbah5I,Contestant_148,Hangisi Ümit Besen'den Dinlediğiniz şarkının sözlerinde geçen bir ifade değildir?,"['A) Seni Unutmaya Ömrüm Yeter mi', 'B) Dön Desem Tersine Dünya Döner mi', 'C) Gururum Aşkıma Öyle Düşman ki', 'D) Sev seni seveni ki sevsin seni']",D,D,Müzik,4,0.0,yok,True,False
e31HDHbah5I,Contestant_148,Uskumrugillerden 40 60 cm boyunda vücudu silindir biçiminde Gaga gibi ince uzun sivri ağızlı bir balık hangisinin sözlük tanımıdır?,"['A) barbunya', 'B) kofana', 'C) Zargana', 'D) sardalya']",C,C,Bilim,5,0.0,yok,True,False
e31HDHbah5I,Contestant_148,Hangisi 20 yüzyılda ünlü Rus film yönetmenleri başlıklı bir konferansta adını sıklıkla duyacağınız kişilerden biridir?,"['A) İvan Ayvazovski', 'B) Andrey Tarkovski', 'C) Vasili Kandinski', 'D) Igor Stravinsky']",B,B,Sanat,6,0.0,yarı_yarıya,True,False
e31HDHbah5I,Contestant_148,1959'dan günümüze kadarki Süper Lig tarihinde ilk şampiyon hangi takım olmuştur?,"['A) Fenerbahçe', 'B) Beşiktaş', 'C) Galatasaray', 'D) Altay']",A,B,Spor,7,0.0,telefon,False,True
Ee71cGnrBDU,Contestant_149,Dişi aslanların genellikle nesi olmaz?,"['A) pençesi', 'B) kulakları', 'C) kuyruğu', 'D) yelesi']",D,D,Genel Kültür,1,1000.0,yok,True,False
Ee71cGnrBDU,Contestant_149,"Kendisinden bahsedilirken ""Tekin biridir"" denen kişi için kastedilen hangisidir?","['A) kibirli olduğu', 'B) egoist olduğu', 'C) güvenilir olduğu', 'D) yalancı olduğu']",C,C,Genel Kültür,2,5000.0,yok,True,False
Ee71cGnrBDU,Contestant_149,Motorlu taşıtların motorunda pistona güçlü bir itiş sağlamak için gaz karışımının yandığı veya patladığı yere ne ad verilir?,"['A) prizma', 'B) koni', 'C) silindir', 'D) piramit']",C,C,Bilim,3,7500.0,yok,True,False
Ee71cGnrBDU,Contestant_149,Tavla oynarken atılan zar Penç-Yek geldiyse zarların üstte gelen beneklerin hangisi gösterir?,"['A) 6-5', 'B) 5-1', 'C) 4-3', 'D) 3-2']",B,B,Genel Kültür,4,10000.0,telefon,True,False
Ee71cGnrBDU,Contestant_149,Hangi sporun profesyonel ve resmi karşılaşmalarının başlangıcında bir takımı sahaya çıkarabileceği maksimum oyuncu sayısı 6'dır?,"['A) futbol', 'B) basketbol', 'C) hentbol', 'D) voleybol']",D,D,Spor,5,20000.0,yok,True,False
Ee71cGnrBDU,Contestant_149,Dinlediğiniz şarkının adı nedir?,"['A) Mazi', 'B) İstikbal', 'C) Ati', 'D) Gelecek']",A,A,Müzik,6,30000.0,yok,True,False
Ee71cGnrBDU,Contestant_149,Antik çağda süs eşyalarında ve Lidyalılar tarafından basılan ilk paranın yapımında kullanılan altın gümüş alaşımına ne ad verilir?,"['A) Gömü', 'B) Nötron', 'C) Elektron', 'D) Kalay']",C,D,Tarih,7,50000.0,yok,False,True
Ee71cGnrBDU,Contestant_150,Yemek yemek eğlenmek için açık alanda yapılan günübirlik gezinti hangisinin sözlük tanımıdır?,"['A) düğün', 'B) röportaj', 'C) piknik', 'D) münazara']",C,C,Genel Kültür,1,1000.0,yok,True,False
Ee71cGnrBDU,Contestant_150,Çay ve kahve gibi sıcak şeyler içmekte kullanılan genellikle kulplu porselen veya camdan yapılmış küçük kap hangisidir?,"['A) mandal', 'B) fincan', 'C) şamdan', 'D) küla']",B,B,Genel Kültür,2,5000.0,yok,True,False
Ee71cGnrBDU,Contestant_150,"Türkçede haftanın günlerinden kaçının adı ""tesi"" ile biter?","['A) 1', 'B) 2', 'C) 3', 'D) 4']",B,B,Genel Kültür,3,7500.0,yok,True,False
Ee71cGnrBDU,Contestant_150,"Dinlediğiniz ""Sebebi Sensin"" adlı şarkıyı kim seslendirmektedir?","['A) Ümit Sayın', 'B) Serdar Ortaç', 'C) Soner Arıca', 'D) Fedon']",A,A,Müzik,4,10000.0,seyirci,True,False
Ee71cGnrBDU,Contestant_150,Çukurova'dan Akdeniz'e dökülen nehirler hangileridir?,"['A) Küçük Menderes ve Büyük Menderes', 'B) Yeşilırmak ve Kızılırmak', 'C) Seyhan ve Ceyhan', 'D) Bakırçay ve Gediz']",C,C,Coğrafya,5,20000.0,yok,True,False
Ee71cGnrBDU,Contestant_150,Yakın Çağ sözlükle hangisinden zamanımıza kadar olan süreç olarak tanımlanır?,"[""A) Osmanlıların İstanbul'a Fethi"", 'B) Fransız İhtilali', 'C) yazının icadı', 'D) Kavimler Göçü']",B,B,Tarih,6,30000.0,yarı_yarıya,True,False
Ee71cGnrBDU,Contestant_150,İstanbul'u dinliyorum gözlerim kapalı serin serin Kapalı Çarşı cıvıl cıvıl Mahmut Paşa güvercin dolu avlular dizelerinin geçtiği İstanbul'u Dinliyorum adlı şiirin şairi kimdir?,"['A) Cemal Süreya', 'B) Edip Cansever', 'C) Yahya Kemal Beyatlı', 'D) Orhan Veli Kanık']",D,D,Edebiyat,7,50000.0,yok,True,False
Ee71cGnrBDU,Contestant_150,Sağlık Bakanlığı'nın verilerine göre 18 yaş ve üstü Türkiye nüfusunun yaklaşık olarak yüzde kaçı en az iki doz covid-19 aşısı olmuştur?,"['A) 56', 'B) 66', 'C) 76', 'D) 86']",D,C,Bilim,8,100000.0,telefon,False,True
Ee71cGnrBDU,Contestant_151,Yapıları belirli ölçü ve kurallara göre tasarlayanlar hangi mesleği icra edenlerdir?,"['A) aşçılık', 'B) mimarlık', 'C) veterinerlik', 'D) rehberlik']",B,B,Genel Kültür,1,1000.0,yok,True,False
Ee71cGnrBDU,Contestant_151,"Hangisi mecazi anlamda ses rengi, ses yapısı anlamına gelir?","['A) yutak', 'B) dalak', 'C) gırtlak', 'D) şakak']",C,C,Genel Kültür,2,5000.0,yok,True,False
Ee71cGnrBDU,Contestant_151,3 basamaklı bir sayının 5'e bölümünden kalan 2 ise bu sayının birler basamağındaki rakam nedir?,"['A) 1 veya 6', 'B) 2 veya 7', 'C) 3 veya 8', 'D) 4 veya 9']",B,B,Matematik,3,7500.0,seyirci,True,False
Ee71cGnrBDU,Contestant_151,Hangisi kuru buhar banyosudur?,"['A) akupunktur', 'B) solaryum', 'C) hacamat', 'D) sauna']",D,D,Genel Kültür,4,10000.0,yok,True,False
Ee71cGnrBDU,Contestant_151,"Atıcı, yakalayıcı, 1. meydancı, 2. meydancı, 3. meydancı, kısa mesafe, sol saha oyuncusu, orta saha oyuncusu ve sağ saha oyuncusu hangi sporda yer alan mevkilere verilen adlardır?","['A) beyzbol', 'B) hentbol', 'C) voleybol', 'D) yağlı güreş']",A,A,Spor,5,20000.0,yok,True,False
Ee71cGnrBDU,Contestant_151,"Adında ""Gine"" kelimesi geçen dört ülkeden hangisi Afrika'da değildir?","['A) Gine', 'B) Gine Bissau', 'C) Papua Yeni Gine', 'D) Ekvator Ginesi']",C,C,Coğrafya,6,30000.0,yok,True,False
Ee71cGnrBDU,Contestant_151,"Dinlediğiniz ""İstanbul Twilight"" adlı şarkıyı 1990'larda Hüsnü Şenlendirici'nin de üyesi olduğu Laço Tayfa'yla seslendiren New York'lu Funk grubu hangisidir?","['A) Tower of Power', 'B) Funkadelic', 'C) Ohio Players', 'D) Brooklyn Funk Essentials']",D,D,Müzik,7,50000.0,telefon,True,False
Ee71cGnrBDU,Contestant_151,"Renk körlüğüyle eş anlamlı olan daltonizm, çeşitli fizik, kimya yasalarına ve kendi geliştirdiği atom modeline adı verilen bilim insanı hangisidir?","['A) John Dalton', 'B) William Dalton', 'C) Jack Dalton', 'D) Avarel Dalton']",A,A,Bilim,8,100000.0,yarı_yarıya,True,False
Ee71cGnrBDU,Contestant_151,Yürürlükte olan Türk Medeni Kanununa göre iki çocuklu ebeveynden biri vefat ettiğinde normal şartlarda mirasın sağ olan eşe ve çocuklara kanunen nasıl olacak şekilde paylaştırılması gerekir?,"[""A) %75'i eşe %25'i çocuklara"", 'B) yarısı eşe yarısı çocuklara', ""C) %25'i eşe %75'i çocuklara"", 'D) mirasın tamamı çocuklara kalır']",C,C,Hukuk,9,200000.0,çift_cevap,True,False
Ee71cGnrBDU,Contestant_151,Hangi ülkede İspanyolca konuşan kişi sayısı daha fazladır?,"['A) Meksika', 'B) ABD', 'C) Arjantin', 'D) İspanya']",A,B,Coğrafya,10,300000.0,yok,False,True
Ee71cGnrBDU,Contestant_152,"Kapağında ""Konu Anlatımlı Soru Bankası"" yazan bir kitap, bir kitabevinin bölümlere ayrılmış raflarında muhtemelen hangi başlık altında yer alıyordur?","['A) aşk macera', 'B) bilim kurgu fantastik', 'C) dünya klasikleri', 'D) sınavlara hazırlık']",D,D,Genel Kültür,1,1000.0,yok,True,False
Ee71cGnrBDU,Contestant_152,Hangisini diyen biri deyime göre bahsettiği şeye hayranlık duyduğunu anlatmak istiyordur?,"['A) gözümü ondan alamıyorum', 'B) dişimi ondan ayıramıyorum', 'C) kulağımı ondan koparamıyorum', 'D) burnumu ondan çekemiyorum']",A,A,Genel Kültür,2,5000.0,yok,True,False
Ee71cGnrBDU,Contestant_152,En yaygın bilinen tarifine ve sözlük tanımına göre Hangisini yapacak kişinin yoğurda ihtiyacı vardır?,"['A) mercimek çorbası', 'B) ezogelin çorbası', 'C) yayla çorbası', 'D) şehriye çorbası']",C,C,Genel Kültür,3,7500.0,yok,True,False
Ee71cGnrBDU,Contestant_152,Dinlediğiniz şarkının adı nedir?,"['A) Tavla', 'B) Dama', 'C) Satranç', 'D) Domino']",A,A,Müzik,4,10000.0,yok,True,False
Ee71cGnrBDU,Contestant_152,Playoff sisteminin uygulandığı Türkiye Basketbol Süper Ligi'nde normal sezonun lideri 8. ile eşleşirken Lig üçüncüsü kaçıncı sıradaki takımla eşleşir?,"['A) 4', 'B) 5', 'C) 6', 'D) 7']",C,C,Spor,5,20000.0,telefon,True,False
Ee71cGnrBDU,Contestant_152,Hangisine malak denir?,"['A) Mandanın yavrusuna', 'B) atın İrisine', 'C) geyiğin dişisine', 'D) keçinin erkeğine']",A,A,Genel Kültür,6,30000.0,seyirci,True,False
Ee71cGnrBDU,Contestant_152,Yaşamın Kıyısında adlı filmde Casey Affleck ile Blue Valentine Ryan Gosling ve Zindan Adası'nda Leonardo DiCaprio ile birlikte rol alan o kimdir?,"['A) Eva Green', 'B) Marion Cotillard', 'C) Emma Stone', 'D) Michelle Williams']",D,C,Sanat,7,50000.0,yarı_yarıya,False,True
Ee71cGnrBDU,Contestant_153,"Sakin, durgun olan anlamına gelen hangisidir?","['A) yaramaz', 'B) dingin', 'C) hayta', 'D) mızmız']",B,B,Genel Kültür,1,1000.0,yok,True,False
Ee71cGnrBDU,Contestant_153,Müzayede ne demektir?,"['A) okul eğlencesi', 'B) hoşgörü', 'C) açık artırma', 'D) tartışma']",C,C,Genel Kültür,2,5000.0,yok,True,False
Ee71cGnrBDU,Contestant_153,Elin parmak uçlarıyla bilek arasındaki iç bölümüne ne ad verilir?,"['A) Döş', 'B) Ümük', 'C) Avuç', 'D) Ense']",C,C,Genel Kültür,3,7500.0,yok,True,False
Ee71cGnrBDU,Contestant_153,"Muhammed Ali'nin ""Kelebek gibi uçar"" şeklinde başlayan ünlü sözünün devamı nasıldır?","['A) Çekirge gibi zıplarım', 'B) Kedi gibi tıslarım', 'C) Kene gibi Yapışırım', 'D) Arı gibi sokarım']",D,D,Spor,4,10000.0,yok,True,False
Ee71cGnrBDU,Contestant_153,Dinlediğiniz şarkının adı nedir?,"['A) La Isla Bonita', 'B) Lambada', ""C) Livin' la Vida Loca"", 'D) Makarena']",B,D,Müzik,5,20000.0,yok,False,True
Ee71cGnrBDU,Contestant_154,Otel müşterilerinin görevlileri uyarmak amacıyla odalarının kapı koluna astığı kartta yazan genellikle hangisi olur?,"['A) Lütfen kapıyı alacaklı gibi çalınız', 'B) Lütfen kapıyı iyice zorlayın', 'C) Lütfen içeri doğrudan giriniz', 'D) Lütfen rahatsız etmeyiniz']",D,D,Genel Kültür,1,1000.0,yok,True,False
Ee71cGnrBDU,Contestant_154,Hayvanları çok seviyorum onlarla ilgilenip iç içe olacağım bir mesleğim olsun istiyorum diyen biri Muhtemelen hangi lisans bölümünde okumayı düşünüyordur?,"['A) karşılaştırmalı edebiyat', 'B) astronomi ve uzay bilimleri', 'C) veterinerlik', 'D) matematik öğretmenliği']",C,C,Genel Kültür,2,5000.0,yok,True,False
Ee71cGnrBDU,Contestant_154,Yapış yapış genellikle nasıl havaları tanımlamak için kullanılan bir ikilemedir?,"['A) nemli', 'B) karlı', 'C) sisli', 'D) rüzgarlı']",A,A,Genel Kültür,3,7500.0,yok,True,False
Ee71cGnrBDU,Contestant_154,"""H"" evrende en fazla bulunan hangi elementin simgesidir?","['A) helyum', 'B) hidrojen', 'C) fosfor', 'D) azot']",B,B,Bilim,4,10000.0,seyirci,True,False
Ee71cGnrBDU,Contestant_154,Hangisi süpürge ile oynanan bir spordur?,"['A) basketbol', 'B) curling', 'C) eskrima', 'D) snooker']",B,B,Spor,5,20000.0,telefon,True,False
Ee71cGnrBDU,Contestant_154,Hangisini tırmanan bir Dağcı Rusya veya Kazakistan'ı geçiyor olur?,"['A) And Dağları', 'B) Pireneler', 'C) Ural Dağları', 'D) Atlas Dağları']",C,C,Coğrafya,6,30000.0,yarı_yarıya,True,False
Ee71cGnrBDU,Contestant_154,"Dinlediğiniz ""Love"" adlı şarkıyı hangi grup seslendirmektedir?","[""A) Guns N' Roses"", 'B) Pink Floyd', 'C) Led Zeppelin', 'D) AC/DC']",A,D,Müzik,7,50000.0,yok,False,True
EEFVM21ddVs,Contestant_155,Hop diye olan şey nasıl olmuştur?,"['A) Azar azar.', 'B) Birden hızlıca.', 'C) Sakin sakin yavaşça.', 'D) Aheste. Aheste.']",B,B,Genel Kültür,1,2000.0,yok,True,False
EEFVM21ddVs,Contestant_155,Şarj istasyonunda şarj edilenler genellikle hangisi olur?,"['A) Kontak lensler.', 'B) Protez saçlar', 'C) Kanal dolgulu dişler.', 'D) Elektrikli otomobiller.']",D,D,Teknoloji,2,5000.0,yok,True,False
EEFVM21ddVs,Contestant_155,Hangisi genellikle gagalarını kullanarak beslenir?,"['A) Terliksi hayvanlar', 'B) Bakteriler', 'C) Kuşlar', 'D) Öglenalar']",C,C,Bilim,3,7500.0,yok,True,False
EEFVM21ddVs,Contestant_155,"Fizik, kimya ve biyoloji alanlarına ait sorular üniversiteye giriş sınavlarının hangi testinde yer alır?","['A) Temel Matematik', 'B) Fen bilimleri', 'C) Türkçe.', 'D) Sosyal bilimler.']",B,B,Eğitim,4,10000.0,yok,True,False
EEFVM21ddVs,Contestant_155,Fil'nin sultanlarından tarihi geri dönüş başlıklı bir habere konu olan spor karşılaşmasında hangisi olmuş olamaz?,"['A) Smch servis.', 'B) Blockout', 'C) Degaj', 'D) Manşet.']",C,C,Spor,5,20000.0,yok,True,False
EEFVM21ddVs,Contestant_155,Dinlediğiniz We Are the Champions adlı şarkıyı seslendiren grup hangisidir?,"['A) Queen', 'B) Led Zeplin', 'C) Nirvana', 'D) Pink Floyd']",A,A,Müzik,6,30000.0,seyirci,True,False
EEFVM21ddVs,Contestant_155,"1995 yılında gösterime giren yönetmenliğini Michael Man'ın yaptığı başrollerinde Alpacino, Robert De Niro ve Wall Kilmer'ın yer aldığı film hangisidir?","['A) Büyük Hesaplaşma Heat', 'B) Köstebek. The Insider', 'C) Yaralı yüz Score. Face', 'D) Taksi şoförü Taxi Driver.']",A,A,Sinema,7,50000.0,telefon,True,False
EEFVM21ddVs,Contestant_155,Olimpiyatlarda kadınlar maraton yarışı ilk kez hangisinde olmuştur?,"['A) 1896 Atina Olimpiyatları', 'B) 1924 Paris Olimpiyatları', 'C) 1956 Melbourne Olimpiyatları', 'D) 1984 Los Angeles Olimpiyatları.']",D,D,Spor,8,100000.0,"yarı_yarıya, çift_cevap",True,False
EEFVM21ddVs,Contestant_155,Hangi yapının mimarı? 1926'da o yapının yakınlarındaki bir caddede yürüyorken tramvay çarpması sonucu vefat etmiştir?,"['A) Sagrada Familia', 'B) Eyfel Kulesi', 'C) Empire State binası', 'D) Dolmabahçe Sarayı.']",A,,Mimarlık,9,200000.0,yok,False,True
EEFVM21ddVs,Contestant_156,Hangi hatta bir eklem bacaklı sınıfı vardır?,"['A) 10 parmak', 'B) 20 bacak', 'C) 30 tırnak', 'D) 40 ayak.']",D,D,Bilim,1,2000.0,yok,True,False
EEFVM21ddVs,Contestant_156,Coğrafya derslerinde yapılan klişeleşmiş tarifte Türkiye'nin üç tarafının hangisiyle çevrili bir yarımada olduğu söylenir?,"['A) Denizlerle', 'B) Yıldızlarla', 'C) Bulutlarla', 'D) Güneşlerle']",A,A,Coğrafya,2,5000.0,yok,True,False
EEFVM21ddVs,Contestant_156,"Hangisi değersiz, boş anlamına gelir?","['A) Sıkı fıkı', 'B) Çıtı pıtı', 'C) Tırıvırı', 'D) Kellielli.']",C,C,Genel Kültür,3,7500.0,yok,True,False
EEFVM21ddVs,Contestant_156,"Lavali lav bali lavbali la la la. Ve kokoreç koko koko kokoreç koko koko kokoreç sensiz olmaz. Kokoreç, Koko Koko gibi sözleri olan şarkıların bestesi ve güftesi kime aittir?","['A) Çelik', 'B) Teoman', 'C) Mirkelam', 'D) Yaşar.']",C,C,Müzik,4,10000.0,seyirci,True,False
EEFVM21ddVs,Contestant_156,Olimpiyatlarda hangi sporun serbest veya serbest stil ön adına sahip bir müsabaka türü bulunmaz?,"['A) Halter', 'B) Güreş', 'C) Yüzme', 'D) Kayak']",A,A,Spor,5,20000.0,yok,True,False
EEFVM21ddVs,Contestant_156,Hangisinin küpü ile karesinin toplamı 0'dır?,"['A) 1', 'B) -1', 'C) 2', 'D) -2.']",B,B,Matematik,6,30000.0,yok,True,False
EEFVM21ddVs,Contestant_156,Dinlediğiniz Çubuklu gazeli kime aittir?,"['A) Orhan Veli Kanık', 'B) Yahya Kemal Beyatlı', 'C) Melih Cevdet Anday', 'D) Ahmet Haşim.']",B,B,Edebiyat,7,50000.0,yarı_yarıya,True,False
EEFVM21ddVs,Contestant_156,Hangisi bir atasözüdür?,"['A) Teyze ana yarısıdır.', 'B) Hala baba yarısıdır.', 'C) Dayı ana yarısıdır.', 'D) Amca baba yarısıdır.']",A,A,Genel Kültür,8,100000.0,çift_cevap,True,False
EEFVM21ddVs,Contestant_156,Osmanlı Devleti'nde telefon ilk kez hangi padişah döneminde kullanılmıştır?,"['A) Abdülmecid', 'B) Abdülaziz', 'C) Abdülhamit', 'D) 5. Mehmet']",C,C,Tarih,9,200000.0,telefon,True,False
EEFVM21ddVs,Contestant_156,Metin Oktay 1969'da jübile maçında hangi futbolcuyile formasını değiştirmiş ve 10 dakikalığına Fenerbahçe forması giymiştir?,"['A) Can Bartu', 'B) Rıdvan Dilmez', 'C) Lefter Küçük Antonyadis', 'D) Cemil Turan.']",A,A,Spor,10,300000.0,yok,True,False
